cart_id,user_id,product_id,quantity,cart_date
3090,16,22,2,2023-02-23 22:18:46
3091,128,296,4,2021-07-08 04:47:23
3092,263,198,3,2023-03-13 23:52:08
3093,494,234,2,2021-01-09 06:11:59
3094,87,51,3,2022-01-08 03:36:01
3095,352,69,1,2021-07-29 06:32:03
3096,37,276,4,2022-03-20 23:52:44
3097,36,138,2,2023-09-12 21:12:32
3098,492,288,1,2022-05-27 07:59:02
3099,383,67,5,2021-02-23 21:15:42
3100,398,29,1,2022-09-17 19:32:43
3101,124,184,2,2021-04-17 11:32:51
3102,9,132,3,2022-08-01 20:28:37
3103,59,53,3,2021-02-14 01:47:59
3104,233,4,1,2022-12-12 04:19:26
3105,465,288,4,2023-03-24 09:00:40
3106,302,23,2,2021-11-05 13:46:18
3107,398,157,3,2021-12-24 16:40:39
3108,471,107,5,2021-03-17 05:15:12
3109,170,283,2,2021-05-18 23:08:05
3110,61,283,3,2023-10-30 15:16:09
3111,216,178,3,2023-12-17 18:13:24
3112,314,252,5,2021-07-31 09:04:34
3113,190,72,2,2023-12-03 13:54:50
3114,482,278,4,2023-05-29 18:37:06
3115,471,111,4,2021-03-31 03:15:41
3116,278,289,4,2021-04-28 13:45:32
3117,482,110,4,2022-12-27 11:50:28
3118,172,35,4,2022-05-11 16:25:07
3119,414,177,4,2022-06-15 11:58:54
3120,323,12,4,2021-07-09 03:26:57
3121,365,259,1,2022-07-25 13:57:40
3122,25,203,3,2023-04-24 01:45:02
3123,389,150,1,2022-03-01 02:50:08
3124,148,202,1,2022-10-01 04:29:48
3125,148,42,3,2023-01-06 14:19:49
3126,364,126,2,2021-06-10 12:26:57
3127,438,247,1,2022-03-31 22:26:51
3128,33,243,2,2021-07-02 05:39:42
3129,296,5,1,2022-06-02 02:40:18
3130,143,253,4,2022-10-11 20:49:27
3131,23,253,1,2022-09-24 20:08:51
3132,173,21,4,2021-10-15 10:14:27
3133,464,142,4,2022-05-22 09:35:25
3134,297,81,3,2021-04-28 00:03:55
3135,279,191,4,2021-07-04 23:52:51
3136,337,249,2,2022-11-07 15:06:13
3137,214,76,1,2021-01-29 15:42:34
3138,34,218,5,2022-08-12 02:17:08
3139,475,101,4,2021-08-30 22:44:05
3140,62,38,5,2021-09-17 12:32:54
3141,17,63,5,2021-12-24 20:19:45
3142,58,5,3,2023-02-01 20:55:53
3143,235,202,4,2023-08-23 05:51:37
3144,195,4,4,2022-03-07 00:03:06
3145,2,280,2,2023-02-19 23:36:55
3146,10,157,1,2023-01-06 10:24:34
3147,251,252,3,2023-03-21 14:52:49
3148,120,27,1,2023-02-02 08:37:37
3149,56,104,5,2021-08-11 10:48:43
3150,256,289,2,2021-07-31 21:48:17
3151,76,81,5,2021-09-17 02:16:41
3152,116,176,2,2022-10-10 09:02:44
3153,228,19,1,2021-12-02 09:18:09
3154,15,132,5,2023-09-01 17:59:15
3155,6,156,4,2021-11-23 18:39:24
3156,408,20,5,2022-12-28 23:44:10
3157,253,234,4,2022-03-09 11:40:59
3158,329,240,3,2022-07-30 11:38:50
3159,383,49,4,2021-10-17 04:15:51
3160,381,266,4,2021-11-10 09:17:23
3161,125,174,1,2021-10-09 08:45:25
3162,16,138,1,2023-01-18 04:50:20
3163,139,272,1,2022-01-16 05:44:22
3164,387,66,5,2021-11-17 04:29:10
3165,323,286,4,2022-07-19 11:23:49
3166,88,240,4,2023-01-16 11:38:42
3167,345,1,1,2022-05-07 07:00:29
3168,3,220,4,2023-03-26 08:58:36
3169,186,23,4,2021-02-17 12:08:39
3170,381,254,5,2023-01-25 01:42:08
3171,146,118,3,2022-01-20 08:28:21
3172,278,16,4,2023-12-16 17:39:43
3173,374,11,2,2021-10-27 21:32:06
3174,335,36,5,2023-02-03 09:58:47
3175,366,293,5,2022-04-18 08:44:39
3176,189,128,2,2023-12-04 16:26:04
3177,476,47,5,2021-02-15 22:05:23
3178,137,196,2,2021-12-13 17:33:08
3179,308,254,2,2021-06-09 21:42:20
3180,157,177,4,2021-07-04 10:34:22
3181,68,45,2,2022-12-08 10:40:48
3182,190,166,2,2022-03-11 02:25:10
3183,298,6,3,2022-03-05 21:03:45
3184,302,279,3,2021-11-30 01:08:36
3185,124,247,2,2023-04-30 02:48:49
3186,416,155,1,2021-11-09 20:01:53
3187,128,156,5,2023-03-09 13:41:38
3188,357,193,5,2022-04-16 12:48:04
3189,58,273,5,2022-11-20 09:55:53
3190,17,101,3,2022-02-25 01:26:10
3191,64,126,1,2023-02-23 04:22:15
3192,199,295,3,2023-05-19 13:30:20
3193,291,52,2,2021-06-24 17:50:36
3194,434,218,4,2023-11-19 12:17:27
3195,387,280,2,2022-10-06 18:20:06
3196,237,253,2,2021-11-28 18:46:16
3197,332,14,2,2021-06-06 08:00:53
3198,378,259,4,2021-07-05 23:12:55
3199,237,263,5,2022-04-02 21:18:53
3200,396,41,5,2023-05-07 06:23:03
3201,320,251,1,2023-10-19 16:16:07
3202,167,211,1,2021-12-21 20:31:52
3203,260,206,4,2022-04-02 16:24:19
3204,20,291,1,2022-09-15 13:26:14
3205,457,81,4,2023-04-09 22:16:36
3206,81,41,1,2022-09-23 06:51:40
3207,463,247,3,2021-02-26 09:19:38
3208,40,89,4,2021-01-10 14:46:07
3209,68,52,1,2021-07-27 23:49:49
3210,211,282,3,2021-04-15 07:40:29
3211,60,52,5,2022-04-06 10:34:19
3212,320,12,2,2022-03-05 05:05:13
3213,470,286,4,2021-11-22 08:17:42
3214,437,179,4,2022-09-15 02:45:48
3215,342,257,2,2023-06-09 22:59:35
3216,103,55,2,2021-04-14 08:52:30
3217,9,181,3,2021-03-27 18:27:32
3218,240,42,3,2023-10-16 18:39:19
3219,102,258,3,2023-05-28 13:47:57
3220,55,277,1,2023-09-14 01:22:54
3221,73,74,5,2021-08-16 08:28:01
3222,62,200,2,2021-06-21 20:57:39
3223,293,145,4,2021-02-28 14:53:17
3224,461,93,4,2021-07-11 15:23:08
3225,177,160,2,2021-11-03 00:45:27
3226,298,92,1,2022-01-29 02:44:17
3227,195,37,5,2021-09-06 02:49:19
3228,288,300,5,2021-04-08 02:48:07
3229,369,17,2,2023-10-28 18:35:38
3230,234,293,4,2021-06-03 13:00:55
3231,357,291,4,2022-02-11 23:29:49
3232,338,154,5,2022-12-20 13:54:10
3233,318,96,5,2022-07-18 07:39:09
3234,162,146,4,2022-09-30 13:13:47
3235,96,21,2,2021-06-17 02:05:31
3236,429,232,2,2021-11-16 05:25:31
3237,142,201,1,2023-02-15 12:14:10
3238,240,103,2,2021-05-14 09:23:25
3239,218,263,4,2023-04-20 00:21:29
3240,192,60,2,2021-01-05 00:06:13
3241,427,181,5,2021-01-05 22:10:16
3242,147,130,4,2021-05-23 06:00:28
3243,73,144,5,2021-03-05 06:00:26
3244,427,116,2,2022-02-22 04:33:21
3245,468,242,5,2021-02-24 02:59:15
3246,287,2,5,2023-07-07 05:32:53
3247,196,67,3,2022-05-12 05:21:51
3248,303,242,4,2022-06-19 17:30:33
3249,267,57,2,2021-12-08 22:17:34
3250,358,77,3,2021-12-04 06:13:38
3251,84,40,4,2021-08-01 01:46:57
3252,469,105,1,2021-05-01 12:04:37
3253,170,58,5,2021-01-20 04:33:55
3254,253,270,1,2023-12-14 19:59:20
3255,163,101,2,2021-06-08 19:37:48
3256,397,73,3,2021-09-26 03:48:55
3257,72,147,3,2021-09-05 10:24:38
3258,62,158,4,2022-10-26 14:57:18
3259,276,35,1,2023-09-18 16:22:32
3260,207,145,2,2023-09-09 20:45:29
3261,83,149,3,2021-01-12 20:16:56
3262,482,275,3,2023-06-19 23:07:14
3263,66,131,4,2022-08-01 00:00:24
3264,500,225,5,2022-01-21 04:07:31
3265,136,105,4,2022-09-15 22:17:09
3266,256,99,2,2021-12-15 06:07:53
3267,297,161,5,2023-05-14 10:33:20
3268,55,37,1,2021-10-19 15:39:46
3269,13,169,5,2022-05-26 04:19:05
3270,401,163,4,2021-04-17 05:37:41
3271,408,153,1,2023-09-02 17:23:33
3272,376,51,4,2022-01-24 09:02:13
3273,41,28,4,2021-09-13 08:23:05
3274,158,115,2,2022-03-02 11:09:00
3275,442,90,5,2022-02-24 20:08:49
3276,382,283,2,2022-10-06 18:00:04
3277,261,231,5,2022-07-10 20:05:14
3278,237,105,5,2022-09-16 03:35:21
3279,409,295,3,2021-04-29 10:18:29
3280,116,262,5,2021-10-20 19:50:53
3281,333,131,2,2021-07-17 04:43:43
3282,179,14,5,2021-06-26 00:43:46
3283,131,19,2,2023-12-21 23:44:57
3284,284,94,5,2021-10-24 10:17:44
3285,335,232,2,2021-08-18 19:39:17
3286,335,15,4,2021-10-03 16:08:45
3287,420,291,3,2021-09-04 02:06:33
3288,30,68,3,2022-10-26 14:46:54
3289,80,277,1,2021-10-20 20:35:29
3290,463,51,1,2023-11-30 21:23:02
3291,65,116,1,2023-10-01 00:36:36
3292,411,123,3,2023-05-08 04:31:55
3293,161,242,5,2022-09-20 22:56:30
3294,479,156,2,2023-08-12 16:21:34
3295,93,46,1,2022-02-02 10:57:55
3296,2,224,4,2021-09-21 09:01:03
3297,405,96,3,2021-03-24 06:31:28
3298,286,33,4,2021-08-27 00:29:23
3299,450,297,2,2021-12-22 15:47:38
3300,459,270,1,2023-10-18 13:30:12
3301,265,85,1,2023-01-25 08:47:35
3302,52,89,1,2021-04-27 23:57:03
3303,87,106,1,2021-01-28 11:07:32
3304,181,70,1,2023-08-12 11:10:49
3305,312,26,3,2022-09-28 17:32:11
3306,236,216,1,2022-02-24 14:43:22
3307,180,176,1,2022-04-04 01:42:49
3308,193,246,4,2022-10-15 11:36:07
3309,487,86,3,2021-01-31 04:33:19
3310,50,88,4,2022-08-18 04:56:54
3311,320,110,2,2021-06-04 14:25:30
3312,474,89,5,2022-09-12 01:45:09
3313,288,22,4,2022-07-03 09:33:38
3314,500,8,4,2021-03-23 09:03:40
3315,289,281,2,2023-05-01 07:42:56
3316,10,35,2,2021-01-01 09:52:43
3317,489,90,3,2023-06-23 07:06:08
3318,98,173,1,2023-06-04 01:33:26
3319,167,93,1,2022-06-08 08:29:46
3320,101,155,1,2021-11-14 00:43:51
3321,95,200,5,2021-08-15 16:04:04
3322,487,2,3,2023-10-23 15:01:26
3323,382,294,4,2021-12-05 12:25:22
3324,62,289,4,2023-07-04 19:16:59
3325,180,139,3,2021-01-03 12:58:24
3326,1,71,5,2023-12-22 15:49:29
3327,189,84,5,2022-03-27 03:10:03
3328,55,164,4,2022-01-17 06:18:53
3329,448,46,1,2021-02-22 06:32:45
3330,316,270,4,2023-11-05 15:28:43
3331,369,14,1,2022-05-30 11:04:38
3332,101,194,1,2022-05-31 22:54:00
3333,97,73,4,2021-08-03 19:10:09
3334,309,258,1,2021-10-22 02:51:47
3335,371,222,1,2021-03-05 04:01:12
3336,403,163,4,2021-09-03 02:17:04
3337,165,248,2,2023-03-25 03:35:17
3338,185,273,3,2021-08-06 22:35:51
3339,312,91,2,2023-11-12 05:33:32
3340,409,183,1,2023-07-23 23:01:25
3341,380,161,5,2022-05-24 17:17:12
3342,347,133,1,2023-07-25 19:22:51
3343,282,133,2,2023-04-22 07:13:09
3344,183,169,3,2021-01-30 09:56:58
3345,54,4,3,2022-01-24 22:55:54
3346,339,150,5,2023-04-25 21:19:23
3347,99,255,2,2021-02-02 08:51:01
3348,444,211,1,2021-05-13 05:48:36
3349,381,52,2,2022-12-31 09:44:19
3350,242,217,4,2021-09-02 01:22:50
3351,380,130,5,2022-04-01 01:22:25
3352,434,268,4,2023-02-28 14:08:58
3353,292,238,2,2023-06-13 05:48:26
3354,83,39,4,2022-07-02 10:36:30
3355,329,15,3,2021-07-24 22:13:15
3356,102,90,3,2023-04-28 16:48:32
3357,53,178,2,2022-08-20 22:10:09
3358,345,286,1,2023-09-20 08:10:43
3359,234,282,1,2023-05-05 04:09:44
3360,64,178,4,2022-07-08 16:57:35
3361,347,144,5,2021-08-23 23:33:32
3362,295,135,2,2021-10-18 12:58:34
3363,306,68,3,2021-12-22 07:07:20
3364,352,230,4,2022-10-15 06:41:27
3365,48,204,4,2021-07-12 10:42:55
3366,157,149,3,2023-11-22 09:04:40
3367,284,187,5,2023-11-30 02:18:33
3368,394,108,5,2023-12-30 17:51:46
3369,181,134,5,2023-11-13 07:40:37
3370,279,140,4,2021-11-08 15:53:27
3371,95,222,1,2022-08-31 23:15:08
3372,300,186,4,2022-07-05 17:30:13
3373,313,36,5,2021-01-09 03:25:38
3374,302,61,3,2023-07-16 04:54:31
3375,257,186,2,2021-01-30 08:17:47
3376,305,249,5,2022-11-06 19:24:23
3377,167,71,2,2021-12-17 20:53:02
3378,263,98,4,2021-12-21 07:49:29
3379,311,90,1,2022-04-26 11:58:27
3380,459,51,1,2022-02-19 03:42:46
3381,213,211,5,2022-08-18 01:06:11
3382,67,45,4,2022-04-03 09:49:11
3383,395,197,5,2021-11-10 11:57:51
3384,461,102,4,2023-08-02 21:35:35
3385,176,157,5,2022-01-19 18:01:45
3386,165,230,3,2022-12-18 17:15:46
3387,225,91,1,2021-10-30 06:32:12
3388,464,295,4,2022-12-28 13:51:45
3389,450,108,3,2021-12-11 13:35:31
3390,35,1,3,2022-07-09 13:50:12
3391,176,109,4,2021-04-07 04:27:25
3392,279,14,5,2023-10-30 12:56:29
3393,454,160,3,2021-07-10 01:26:21
3394,267,244,2,2022-08-01 22:44:45
3395,398,190,5,2022-04-02 16:24:56
3396,72,252,2,2022-06-19 10:58:45
3397,342,187,2,2022-11-08 08:13:36
3398,216,133,4,2021-02-04 08:08:30
3399,26,56,2,2021-03-11 01:05:39
3400,400,188,1,2021-08-17 01:09:46
3401,260,223,1,2022-09-20 09:34:07
3402,161,257,2,2022-03-27 18:07:12
3403,131,276,4,2023-03-03 03:05:06
3404,261,66,3,2022-12-28 05:35:08
3405,118,236,1,2023-09-28 16:05:20
3406,448,104,4,2021-04-27 05:24:58
3407,192,1,3,2022-07-19 12:11:01
3408,259,210,2,2022-04-21 10:22:17
3409,259,210,1,2023-02-20 06:27:47
3410,94,55,2,2022-06-10 20:36:52
3411,83,186,3,2022-09-25 21:15:50
3412,204,102,1,2023-11-02 10:07:45
3413,241,141,4,2022-11-11 11:57:42
3414,428,210,2,2021-09-14 01:52:22
3415,2,245,2,2021-02-28 13:58:19
3416,258,106,2,2022-03-13 17:01:34
3417,55,100,1,2021-04-05 07:17:26
3418,459,76,5,2023-04-06 09:58:43
3419,291,248,2,2022-04-28 22:33:36
3420,375,175,5,2021-06-17 04:03:44
3421,334,258,4,2021-06-16 02:29:36
3422,3,215,4,2021-07-07 20:03:27
3423,243,240,2,2021-05-31 15:41:24
3424,304,33,2,2022-07-11 20:24:41
3425,405,47,1,2023-09-30 21:46:07
3426,390,196,4,2023-01-07 16:16:04
3427,473,91,2,2021-09-26 18:38:36
3428,363,81,4,2021-04-19 14:19:15
3429,475,98,4,2022-09-28 03:48:39
3430,37,270,4,2023-01-08 05:13:39
3431,10,8,3,2021-07-16 10:46:08
3432,14,55,2,2021-03-16 07:46:36
3433,97,278,1,2022-11-06 14:42:24
3434,284,43,4,2021-12-07 16:42:52
3435,106,220,3,2022-06-13 00:31:14
3436,87,132,2,2023-10-21 19:51:10
3437,161,106,1,2021-12-27 20:00:53
3438,129,120,5,2022-05-04 07:26:15
3439,200,80,5,2023-02-26 08:56:02
3440,10,48,1,2021-11-07 13:02:44
3441,242,247,5,2021-03-18 02:29:34
3442,287,137,1,2021-01-08 10:03:29
3443,496,189,5,2021-11-11 23:12:44
3444,6,160,4,2023-07-27 18:21:28
3445,161,280,1,2021-01-25 03:02:30
3446,110,121,5,2023-10-17 01:13:23
3447,95,194,2,2021-01-08 19:25:37
3448,407,148,5,2021-11-14 10:47:37
3449,422,236,4,2022-06-17 23:31:55
3450,407,201,1,2021-02-22 03:23:18
3451,377,100,4,2022-05-07 16:06:59
3452,169,106,4,2023-11-18 09:49:11
3453,287,252,5,2021-02-16 16:49:43
3454,105,166,4,2022-11-14 05:19:51
3455,23,117,2,2023-08-07 04:53:08
3456,465,276,2,2022-06-18 22:57:23
3457,412,132,2,2021-05-14 13:46:53
3458,365,145,2,2021-05-04 00:12:48
3459,76,31,5,2023-07-05 17:19:49
3460,266,270,3,2023-03-04 13:45:06
3461,66,155,5,2021-12-09 19:28:00
3462,491,253,3,2023-06-18 18:04:12
3463,454,103,5,2021-05-06 17:29:01
3464,306,85,2,2022-04-03 11:49:20
3465,287,264,4,2021-03-29 07:30:00
3466,56,155,4,2021-10-07 15:49:51
3467,489,99,2,2023-11-10 14:26:55
3468,497,272,4,2021-07-22 19:01:52
3469,400,227,3,2023-07-21 15:03:48
3470,351,163,4,2021-08-02 07:48:46
3471,492,252,3,2023-06-16 22:59:33
3472,426,66,2,2023-04-21 18:52:52
3473,284,127,4,2022-07-27 22:45:11
3474,3,153,2,2021-06-30 13:31:53
3475,339,161,4,2023-05-28 05:15:19
3476,159,13,1,2023-05-23 17:32:31
3477,270,169,5,2023-07-31 20:28:52
3478,71,94,1,2022-10-06 15:25:20
3479,387,258,3,2023-09-03 09:35:15
3480,13,103,5,2023-10-31 17:11:01
3481,80,262,3,2022-04-27 19:25:06
3482,287,57,4,2023-08-12 19:47:09
3483,217,282,2,2022-09-23 17:42:45
3484,183,73,2,2021-01-29 20:35:31
3485,275,100,2,2021-12-25 13:15:40
3486,490,12,5,2021-08-23 14:06:29
3487,340,258,2,2021-02-18 13:49:12
3488,279,113,1,2021-02-25 04:45:09
3489,409,26,4,2023-05-30 22:38:42
3490,496,1,5,2023-12-20 09:16:11
3491,304,169,2,2021-12-04 06:19:21
3492,118,24,5,2022-05-21 23:03:29
3493,447,233,3,2022-05-02 16:11:16
3494,208,212,4,2022-01-28 03:04:29
3495,267,72,5,2022-07-24 16:51:34
3496,433,205,5,2023-02-21 01:25:21
3497,469,104,1,2022-01-04 16:08:04
3498,249,238,4,2021-06-01 08:27:43
3499,254,55,3,2023-11-12 17:51:15
3500,354,9,1,2023-11-25 09:50:48
3501,196,116,5,2021-01-20 11:42:08
3502,191,23,5,2021-08-11 08:31:53
3503,134,188,1,2022-10-01 04:34:00
3504,287,45,4,2021-06-03 21:12:05
3505,102,138,3,2023-03-30 16:20:32
3506,338,42,3,2022-01-27 19:26:17
3507,381,242,1,2021-05-18 11:53:10
3508,8,244,3,2021-12-02 16:10:14
3509,376,26,4,2022-04-30 08:02:37
3510,72,161,5,2023-01-12 03:39:09
3511,84,67,2,2022-11-19 15:20:23
3512,412,222,4,2023-03-09 02:59:04
3513,366,220,5,2023-06-02 03:40:40
3514,288,100,2,2022-05-14 23:40:17
3515,22,267,4,2021-09-18 09:09:13
3516,340,222,4,2021-06-29 11:37:58
3517,296,34,2,2023-08-27 04:40:20
3518,338,210,2,2022-08-04 08:34:03
3519,104,197,2,2022-07-06 17:24:33
3520,75,280,4,2023-06-18 20:56:15
3521,61,87,2,2022-01-03 17:02:21
3522,26,47,4,2021-08-03 09:53:15
3523,318,213,4,2021-09-01 01:24:54
3524,205,288,3,2023-10-25 01:33:52
3525,334,241,3,2023-11-07 18:21:39
3526,374,59,2,2023-01-02 16:04:25
3527,140,142,5,2022-12-02 11:01:10
3528,96,3,5,2022-08-09 14:26:22
3529,116,105,1,2021-11-12 21:23:25
3530,62,75,3,2022-08-08 22:57:08
3531,153,104,2,2021-12-25 15:13:24
3532,81,239,5,2022-05-18 00:44:08
3533,481,209,5,2022-02-14 14:08:53
3534,45,48,3,2022-08-03 22:13:31
3535,90,125,1,2022-04-30 05:00:25
3536,227,115,4,2021-06-07 04:33:35
3537,370,17,3,2022-03-23 13:34:48
3538,495,192,2,2023-11-13 07:13:05
3539,403,266,3,2023-03-16 03:24:08
3540,469,293,1,2023-01-19 19:16:21
3541,260,45,4,2022-08-07 16:15:31
3542,121,246,2,2021-09-11 02:14:43
3543,332,250,5,2022-10-10 20:22:31
3544,276,219,4,2022-03-03 06:19:31
3545,171,111,1,2021-03-29 18:54:26
3546,339,198,5,2022-11-09 02:40:35
3547,470,33,4,2022-12-11 20:28:08
3548,317,155,2,2022-08-02 23:33:32
3549,115,128,1,2022-02-28 09:41:03
3550,468,183,2,2023-02-21 23:52:31
3551,37,99,4,2021-09-18 15:16:59
3552,409,289,4,2023-03-12 12:33:18
3553,332,269,2,2021-11-30 21:41:04
3554,254,275,4,2021-09-22 10:21:16
3555,415,242,5,2021-01-13 11:10:38
3556,319,120,5,2022-07-30 08:15:41
3557,338,95,1,2021-02-02 01:49:27
3558,304,153,4,2022-12-07 23:35:35
3559,416,259,3,2022-07-02 13:02:50
3560,352,207,5,2023-01-28 22:56:14
3561,446,22,3,2022-12-06 01:54:05
3562,414,18,1,2021-02-21 20:55:13
3563,201,169,4,2022-03-19 05:35:17
3564,104,25,2,2023-11-01 19:52:12
3565,78,108,1,2021-03-04 01:19:30
3566,363,74,3,2021-09-23 21:48:00
3567,253,140,4,2023-10-21 16:43:53
3568,391,63,3,2021-08-27 09:55:00
3569,248,20,5,2023-01-09 17:42:18
3570,456,212,2,2023-05-15 21:13:51
3571,238,155,2,2021-12-03 21:36:48
3572,246,209,1,2023-01-03 17:13:15
3573,363,110,4,2023-03-22 05:21:14
3574,80,94,4,2021-04-30 03:35:22
3575,448,297,3,2021-12-15 01:49:47
3576,163,129,5,2023-03-23 23:01:22
3577,101,37,4,2023-08-24 06:56:14
3578,97,296,1,2022-04-27 23:52:02
3579,238,62,1,2023-09-10 23:07:16
3580,339,262,4,2023-06-27 18:48:20
3581,464,100,5,2022-07-10 22:42:20
3582,65,16,2,2023-09-20 22:34:42
3583,342,112,1,2021-09-05 21:08:23
3584,419,49,3,2022-11-24 10:16:14
3585,201,101,5,2021-06-25 15:50:52
3586,106,223,1,2022-02-17 05:34:22
3587,321,250,2,2023-12-30 13:50:51
3588,308,141,3,2023-01-02 17:03:09
3589,448,129,4,2023-08-28 21:27:57
3590,482,278,4,2022-12-20 12:35:01
3591,50,255,2,2021-09-04 08:12:18
3592,270,100,4,2023-04-14 16:31:06
3593,158,136,4,2022-04-18 13:43:45
3594,483,45,4,2021-08-12 14:25:36
3595,414,200,3,2022-06-08 09:06:37
3596,91,164,4,2022-04-19 18:00:30
3597,142,9,2,2021-09-02 02:44:35
3598,355,86,2,2023-08-15 23:10:29
3599,479,127,1,2022-08-25 10:12:18
3600,61,219,4,2021-11-20 08:15:14
3601,421,148,4,2022-03-04 13:15:38
3602,309,135,3,2022-11-15 12:16:09
3603,231,156,3,2021-10-11 08:16:39
3604,447,267,2,2023-05-24 03:15:59
3605,209,181,1,2021-09-13 05:46:18
3606,203,154,4,2023-10-16 13:13:14
3607,43,137,2,2023-01-10 09:30:49
3608,136,143,4,2023-11-24 18:36:31
3609,488,48,1,2022-08-03 08:03:38
3610,236,197,3,2021-12-10 13:15:54
3611,78,135,3,2021-06-15 06:16:12
3612,280,288,1,2021-01-24 16:05:04
3613,3,215,3,2022-07-11 19:30:16
3614,225,11,1,2023-01-22 21:40:43
3615,268,294,1,2023-07-17 20:41:58
3616,60,274,1,2022-02-20 22:50:56
3617,63,1,2,2022-02-01 05:20:52
3618,268,255,3,2021-08-25 08:19:35
3619,34,62,4,2022-06-06 20:25:56
3620,158,202,5,2023-11-03 04:38:37
3621,108,112,5,2023-03-05 04:51:27
3622,376,150,4,2021-02-03 19:10:08
3623,488,98,3,2023-06-22 13:29:08
3624,433,64,5,2022-08-25 15:33:22
3625,441,245,2,2023-01-29 12:50:16
3626,432,211,4,2022-08-16 03:19:52
3627,26,92,2,2023-05-25 06:23:12
3628,129,81,1,2021-06-29 11:32:53
3629,363,161,3,2023-04-14 03:27:25
3630,408,134,1,2023-10-21 08:35:55
3631,226,96,2,2022-05-01 03:14:29
3632,433,7,1,2023-03-11 08:00:15
3633,357,53,4,2021-02-28 11:41:55
3634,419,85,1,2023-01-30 21:04:47
3635,16,159,5,2023-04-04 03:10:16
3636,359,65,1,2023-07-10 19:42:13
3637,367,74,1,2022-02-16 06:13:22
3638,471,39,3,2021-06-03 04:56:23
3639,147,289,1,2022-08-23 08:54:43
3640,388,259,2,2023-05-16 18:56:44
3641,446,40,5,2022-03-17 09:45:12
3642,349,274,4,2023-01-01 19:01:58
3643,463,256,3,2021-11-16 15:24:15
3644,163,112,5,2022-06-30 05:25:03
3645,435,51,1,2022-09-11 22:25:10
3646,196,2,2,2021-04-26 20:24:50
3647,193,101,1,2023-11-02 01:11:04
3648,160,256,4,2023-08-19 11:07:32
3649,126,170,1,2023-10-16 07:10:59
3650,103,108,3,2021-02-24 03:40:41
3651,481,94,2,2021-05-06 06:29:49
3652,274,232,5,2022-06-19 16:18:44
3653,62,103,5,2021-06-18 18:29:05
3654,440,138,1,2023-08-03 22:59:04
3655,312,265,4,2021-07-03 05:02:31
3656,201,76,1,2022-11-09 00:18:17
3657,331,241,5,2022-01-01 11:30:28
3658,300,98,1,2021-07-20 22:26:49
3659,287,241,5,2023-12-27 11:59:25
3660,434,226,5,2021-05-01 03:45:58
3661,424,179,4,2022-09-23 20:40:09
3662,199,179,4,2023-08-28 02:11:45
3663,79,139,5,2022-07-02 17:00:19
3664,394,107,4,2022-01-06 04:57:36
3665,303,275,4,2023-05-08 02:39:30
3666,337,5,2,2021-05-31 02:08:56
3667,327,165,4,2021-06-23 10:15:20
3668,309,10,5,2023-06-17 15:10:50
3669,305,242,1,2021-08-15 15:56:23
3670,103,73,3,2023-09-16 00:55:14
3671,51,167,5,2022-10-16 04:17:44
3672,490,73,5,2022-03-26 09:13:27
3673,238,177,2,2022-01-01 16:07:55
3674,358,104,3,2022-12-21 20:34:02
3675,228,224,1,2022-03-25 06:14:51
3676,162,43,4,2021-01-03 15:39:51
3677,275,268,5,2021-07-09 15:53:00
3678,100,33,3,2022-10-20 00:18:47
3679,101,210,3,2023-08-17 21:36:02
3680,386,33,3,2021-12-29 03:26:16
3681,391,75,2,2023-07-05 19:59:25
3682,244,2,3,2021-05-29 03:10:29
3683,89,257,5,2022-03-27 16:54:05
3684,388,295,2,2023-01-07 02:40:12
3685,231,28,3,2023-01-27 13:46:21
3686,32,266,4,2022-05-25 03:19:35
3687,362,145,1,2023-10-30 10:42:48
3688,58,54,2,2023-01-29 03:45:42
3689,94,80,3,2021-05-04 20:45:20
3690,368,47,2,2022-06-16 19:56:28
3691,391,56,2,2022-04-29 15:49:46
3692,211,212,4,2022-04-02 08:10:54
3693,255,168,2,2023-05-15 05:06:25
3694,182,8,3,2022-12-03 18:44:35
3695,439,204,3,2023-06-19 13:08:47
3696,227,279,1,2023-11-04 12:57:24
3697,485,91,2,2021-10-01 15:53:28
3698,23,217,3,2021-05-20 11:14:50
3699,128,41,4,2023-10-03 00:22:07
3700,254,163,2,2023-04-01 08:19:56
3701,373,85,4,2022-07-15 15:32:02
3702,92,115,1,2021-07-08 10:36:06
3703,25,44,5,2021-12-28 23:50:15
3704,152,77,3,2021-04-24 17:26:13
3705,271,39,2,2023-05-25 22:14:01
3706,355,22,1,2021-06-15 10:38:33
3707,404,190,1,2021-04-02 08:03:07
3708,143,181,3,2021-11-25 00:28:10
3709,453,20,1,2022-12-23 20:43:17
3710,7,190,3,2022-08-11 00:14:26
3711,330,270,3,2023-12-25 08:00:53
3712,438,290,1,2023-08-04 07:53:31
3713,246,35,2,2023-03-25 04:37:39
3714,140,25,1,2023-10-26 08:05:25
3715,13,105,1,2023-10-18 20:57:46
3716,163,189,3,2021-07-24 05:05:30
3717,263,214,5,2022-09-25 20:23:47
3718,362,215,2,2021-10-21 08:44:24
3719,300,143,4,2022-09-07 00:43:55
3720,294,237,1,2021-08-04 06:30:15
3721,207,228,5,2021-01-02 17:12:08
3722,55,101,2,2023-04-11 09:07:50
3723,23,237,1,2023-06-07 08:33:33
3724,52,122,2,2021-06-22 04:33:47
