order_id,user_id,coupon_id,order_date,pickup_store_id,total_amount
1075,224,450,2022-07-14 02:15:36,53,5372.03
1076,25,160,2022-09-29 06:55:49,20,1973.22
1077,49,746,2023-09-15 07:03:47,5,891.94
1078,289,581,2021-09-30 15:21:31,89,1088.54
1079,440,35,2021-05-09 03:06:19,24,6631.07
1080,32,127,2021-11-11 23:00:18,1,462.96
1081,428,44,2023-03-16 14:31:19,78,7873.62
1082,379,442,2021-12-04 23:02:54,13,6392.29
1083,205,,2023-02-05 14:46:12,68,447.31
1084,68,350,2021-09-29 06:55:48,5,7598.09
1085,117,125,2023-04-19 03:00:20,15,8659.07
1086,336,380,2021-06-25 13:33:08,18,2906.53
1087,348,425,2021-06-04 17:47:18,17,3000.7
1088,6,509,2022-11-11 16:56:09,13,4902.85
1089,446,629,2021-08-11 20:54:34,35,7506.78
1090,251,960,2021-02-05 09:56:57,52,1432.37
1091,284,104,2023-06-24 12:42:26,100,8071.6
1092,266,61,2021-08-26 23:17:48,40,6920.16
1093,140,197,2021-11-06 00:41:56,20,4227.74
1094,60,127,2022-01-28 22:33:18,59,2297.47
1095,393,890,2022-04-29 07:08:03,11,6745.68
1096,25,,2021-12-10 02:16:19,1,5988.09
1097,112,181,2023-01-07 05:55:28,26,7764.17
1098,484,468,2023-06-26 04:27:34,46,9070.38
1099,306,10,2022-05-17 12:59:02,28,4168.57
1100,178,505,2022-03-16 09:28:17,80,8834.85
1101,373,427,2021-08-30 03:56:11,92,6806.2
1102,114,553,2021-04-22 06:31:51,75,9564.44
1103,205,139,2022-08-29 10:16:55,95,7208.85
1104,206,610,2021-01-18 01:36:17,31,8448.57
1105,150,643,2023-04-02 08:15:21,98,2675.98
1106,61,16,2023-02-02 13:40:28,55,1034.98
1107,40,747,2021-12-29 03:09:24,79,1405.12
1108,493,948,2021-04-03 04:22:47,74,1544.22
1109,461,143,2021-03-04 07:08:50,15,9216.11
1110,455,713,2023-10-19 17:35:03,60,8905.06
1111,53,969,2022-09-07 21:47:32,70,4405.34
1112,132,743,2021-05-25 03:04:30,72,7161.84
1113,61,700,2023-06-16 11:11:13,90,6560.24
1114,87,954,2023-08-20 16:36:36,29,770.11
1115,494,,2023-02-06 22:06:54,22,2297.09
1116,131,112,2023-02-24 01:49:33,35,6616.88
1117,150,127,2022-06-07 00:42:11,67,5879.1
1118,256,518,2023-11-14 13:33:57,17,4551.46
1119,200,547,2023-06-08 22:27:26,89,5506.07
1120,238,235,2022-12-20 17:31:02,26,4642.06
1121,279,727,2022-08-04 10:23:24,69,6970.71
1122,158,253,2022-05-08 01:48:36,17,2204.78
1123,268,611,2021-11-17 10:56:42,95,7677.35
1124,366,25,2021-03-06 09:14:46,27,5268.05
1125,235,117,2023-09-09 05:38:40,81,1438.36
1126,88,680,2021-02-02 00:07:43,23,2927.63
1127,187,863,2021-11-22 19:42:24,91,3505.7
1128,380,787,2022-05-31 03:16:06,7,4614.61
1129,447,84,2022-05-01 19:44:02,97,574.46
1130,459,929,2023-11-03 01:21:57,71,2549.34
1131,285,40,2021-12-20 07:03:24,72,3029.81
1132,382,788,2023-05-04 22:02:16,80,8593.63
1133,220,670,2022-12-26 08:13:40,61,5348.71
1134,256,627,2022-06-09 23:48:14,57,7136.95
1135,457,334,2022-05-29 10:01:42,84,4504.42
1136,410,965,2021-09-01 15:11:22,42,2651.15
1137,290,195,2021-08-22 23:21:10,59,8426.02
1138,77,373,2023-07-06 18:11:01,22,9431.68
1139,63,116,2021-08-24 21:24:47,18,7424.57
1140,342,323,2023-08-06 05:24:15,33,9774.04
1141,440,,2022-06-05 14:33:46,19,2711.7
1142,472,325,2021-12-03 04:37:14,89,5301.77
1143,263,229,2022-08-09 17:10:04,35,5093.04
1144,227,602,2022-06-30 08:34:24,78,3035.78
1145,26,872,2022-10-27 10:38:41,61,4601.49
1146,104,50,2022-07-23 19:39:16,22,7710.29
1147,3,702,2023-09-14 07:52:16,85,1970.62
1148,203,537,2023-12-23 23:37:39,86,6655.75
1149,422,556,2022-07-31 09:12:21,49,7121.71
1150,469,501,2022-06-05 13:28:13,36,8026.07
1151,228,103,2021-01-03 10:30:46,52,5851.81
1152,410,593,2021-01-18 02:08:36,29,9039.96
1153,100,134,2021-03-02 21:35:41,40,8646.31
1154,133,,2022-08-10 03:43:00,72,2667.49
1155,305,677,2023-06-22 00:25:37,70,6042.28
1156,209,701,2023-03-06 19:18:26,72,6086.32
1157,385,602,2022-08-19 07:03:07,28,5467.92
1158,97,335,2023-12-21 12:51:24,82,2113.96
1159,104,844,2023-10-16 02:52:19,57,8365.08
1160,481,489,2023-03-12 03:17:56,85,8080.47
1161,450,156,2023-09-18 01:11:58,19,9196.82
1162,404,519,2023-05-06 01:23:00,92,577.57
1163,389,183,2021-09-11 15:17:25,84,1542.69
1164,342,947,2022-01-10 05:17:37,15,9236.46
1165,457,499,2022-01-01 23:32:39,91,465.14
1166,281,656,2023-12-09 17:34:00,66,4398.11
1167,206,852,2022-04-05 05:16:50,89,839.78
1168,307,355,2021-11-13 08:11:20,2,880.81
1169,356,138,2021-07-04 04:03:34,36,3105.17
1170,310,908,2023-08-11 06:26:20,41,7774.54
1171,386,957,2021-01-18 10:51:56,26,1159.9
1172,358,45,2023-01-05 23:34:04,77,6082.42
1173,167,705,2022-12-23 04:46:57,97,183.2
1174,452,175,2022-02-15 18:14:46,25,7708.43
1175,8,709,2022-09-08 12:26:47,44,6131.61
1176,98,285,2022-02-13 04:55:45,29,1203.39
1177,357,355,2022-09-29 12:54:35,89,5314.41
1178,82,,2022-11-10 09:31:43,50,9756.27
1179,286,870,2022-10-27 01:44:27,34,9546.98
1180,235,897,2022-06-30 16:06:14,14,3606.25
1181,430,347,2021-05-24 13:38:49,49,1602.08
1182,229,250,2023-04-04 09:29:32,70,9803.71
1183,383,,2021-03-13 16:46:43,71,9066.06
1184,442,598,2022-02-15 22:43:26,86,7318.99
1185,45,,2022-02-15 05:05:20,36,1728.81
1186,280,294,2021-05-25 19:30:29,59,5208.44
1187,246,,2023-08-06 05:02:25,7,910.61
1188,450,,2022-10-20 04:21:28,85,5612.64
1189,269,,2023-08-19 15:36:14,28,7997.04
1190,385,638,2022-12-11 11:02:35,71,7091.11
1191,97,17,2022-06-27 14:12:38,38,4499.89
1192,144,746,2023-04-15 10:20:14,83,6419.62
1193,151,673,2023-04-28 06:06:35,43,781.73
1194,362,953,2023-04-23 22:08:58,55,3768.74
1195,411,487,2022-04-01 19:45:47,37,3755.74
1196,313,825,2023-05-21 16:50:43,73,3222.02
1197,413,300,2022-11-02 08:20:15,19,7707.43
1198,219,950,2023-05-25 10:47:37,99,6977.58
1199,322,807,2022-01-22 13:19:00,6,909.33
1200,473,155,2021-04-15 06:25:40,15,318.01
1201,488,696,2023-01-02 11:15:37,18,1155.68
1202,59,265,2021-05-11 05:03:14,54,3763.99
1203,461,199,2022-04-30 03:24:16,97,7180.41
1204,376,892,2023-02-11 00:59:27,27,1894.94
1205,446,16,2021-09-14 18:00:58,11,1642.92
1206,227,866,2021-09-17 07:33:12,68,177.76
1207,105,501,2022-05-05 17:00:16,22,4993.07
1208,341,786,2022-04-02 03:08:49,99,9994.08
1209,288,315,2023-11-14 23:39:30,62,595.29
1210,272,736,2022-06-06 12:34:07,56,6988.35
1211,368,981,2023-08-27 14:05:06,37,8322.75
1212,106,875,2022-04-30 11:14:27,59,8914.64
1213,315,769,2023-07-31 12:49:42,100,1542.46
1214,31,486,2021-10-24 05:00:38,51,6181.74
1215,220,8,2021-12-20 06:34:29,16,1742.3
1216,484,102,2023-07-10 02:45:28,25,9483.48
1217,309,378,2022-09-15 01:57:09,90,5586.62
1218,222,,2021-08-24 18:42:47,56,2670.14
1219,400,824,2021-12-31 01:05:02,2,2862.13
1220,13,252,2021-06-20 13:54:19,30,9552.17
1221,374,890,2021-01-08 15:17:15,6,5039.01
1222,43,623,2021-04-19 12:05:25,87,1159.58
1223,258,663,2023-12-03 08:10:51,3,4991.43
1224,49,573,2023-08-25 02:05:57,34,8165.98
1225,486,245,2021-05-07 11:05:06,91,1835.34
1226,347,,2021-05-05 05:44:01,71,9963.43
1227,134,198,2021-10-06 06:49:15,33,9526.74
1228,333,671,2023-02-04 18:59:29,19,7431.28
1229,35,796,2023-12-26 13:13:58,61,7159.67
1230,186,394,2022-02-11 15:40:14,36,5694.0
1231,315,956,2023-12-20 23:35:29,65,460.49
1232,406,98,2021-03-13 14:03:34,63,1797.89
1233,5,180,2023-07-24 20:20:03,72,5230.83
1234,74,881,2021-07-15 03:12:25,51,7195.67
1235,335,261,2022-10-06 07:01:55,27,4419.61
1236,198,867,2021-07-21 07:55:57,9,8630.81
1237,52,,2021-05-10 16:41:14,9,2892.82
1238,152,289,2023-08-29 19:23:49,65,1213.51
1239,1,172,2023-12-19 06:44:16,16,4959.29
1240,288,573,2022-04-18 15:11:16,41,618.0
1241,447,876,2022-02-06 11:55:46,93,4784.07
1242,408,137,2023-08-20 12:49:51,57,5369.11
1243,43,591,2023-07-03 20:13:34,81,9021.01
1244,353,755,2023-01-21 16:09:12,10,9176.22
1245,222,886,2023-11-10 16:46:27,39,587.6
1246,163,466,2023-09-07 04:13:59,54,5974.65
1247,235,422,2023-10-12 22:26:29,43,673.54
1248,88,392,2023-10-06 05:43:36,98,4430.36
1249,341,424,2021-11-10 01:33:46,69,8469.74
1250,100,,2021-05-12 07:22:52,19,6756.68
1251,179,237,2023-05-26 03:51:44,40,2543.17
1252,106,847,2021-06-27 14:59:54,95,7957.65
1253,239,575,2022-08-11 20:16:52,73,642.95
1254,96,863,2021-06-01 01:57:36,43,113.59
1255,88,848,2022-02-21 00:48:52,94,6220.73
1256,226,825,2021-08-17 09:48:22,38,5076.16
1257,107,82,2023-04-28 17:24:05,56,4558.87
1258,22,744,2021-11-10 03:58:31,44,7417.0
1259,304,95,2022-09-28 22:39:23,47,2175.05
1260,353,924,2022-01-17 05:51:57,82,8816.63
1261,177,438,2021-11-22 06:52:31,6,5387.08
1262,51,327,2023-06-04 08:49:02,39,4556.78
1263,378,,2021-06-15 00:44:10,41,9208.65
1264,405,941,2023-09-13 08:59:38,33,6513.55
1265,16,510,2022-12-18 18:59:22,86,2437.28
1266,402,425,2023-06-26 13:14:41,27,870.92
1267,49,771,2021-11-17 07:47:43,21,5354.42
1268,372,421,2023-08-06 05:01:47,61,4958.4
1269,433,355,2023-08-09 05:16:16,64,6363.33
1270,269,412,2021-11-23 08:58:28,60,8378.95
1271,392,482,2023-05-21 09:54:58,78,233.9
1272,151,407,2023-09-12 03:18:54,15,257.43
1273,112,254,2023-10-03 04:56:10,12,9261.69
1274,443,33,2021-04-20 23:42:17,82,7490.9
1275,41,119,2023-07-25 22:51:32,46,3775.12
1276,493,,2022-09-08 00:30:32,96,2160.64
1277,207,328,2023-06-23 12:43:15,19,4418.98
1278,67,536,2022-10-13 14:30:23,19,6332.88
1279,156,54,2021-05-19 11:20:32,8,6455.74
1280,473,927,2022-07-23 02:39:34,65,1411.58
1281,99,320,2023-03-31 10:23:20,89,4975.75
1282,401,310,2023-12-25 10:37:12,99,2117.7
1283,242,334,2021-04-13 10:22:26,52,3284.23
1284,383,501,2022-08-30 23:50:42,22,1441.28
1285,117,79,2021-02-06 21:52:59,69,3093.21
1286,415,629,2021-09-10 17:39:30,47,9872.04
1287,41,,2021-07-18 19:26:10,98,7486.41
1288,253,129,2023-08-29 22:23:43,93,1097.42
1289,203,861,2023-11-17 00:16:28,60,8738.74
1290,239,34,2021-05-05 15:17:50,27,1079.09
1291,325,625,2021-02-05 18:54:09,63,6023.29
1292,211,723,2022-08-11 04:50:27,23,3105.31
1293,59,107,2023-02-11 11:43:43,64,5899.5
1294,32,403,2022-10-11 07:44:50,82,8963.39
1295,259,255,2023-05-10 16:09:10,91,7975.58
1296,195,2,2022-05-10 22:01:56,67,7591.0
1297,499,303,2023-06-26 06:29:17,51,8127.36
1298,369,236,2021-08-21 18:24:19,11,3493.87
1299,117,319,2021-11-08 06:18:22,19,7780.89
1300,324,102,2021-05-26 00:20:20,72,3584.09
1301,260,746,2023-08-05 23:04:36,42,8162.05
1302,33,395,2023-11-14 14:32:22,9,9620.81
1303,447,429,2022-08-29 11:49:29,54,1021.77
1304,223,282,2023-05-27 03:55:14,75,2577.4
1305,227,65,2023-01-03 04:59:50,36,3134.83
1306,346,798,2023-06-21 08:27:21,66,3180.49
1307,441,712,2022-05-27 17:07:05,24,5771.2
1308,371,15,2022-08-07 17:07:47,92,2498.69
1309,55,231,2021-07-07 09:58:46,29,2202.4
1310,288,295,2023-12-28 01:35:46,73,6295.7
1311,280,,2023-06-01 16:45:46,21,2921.67
1312,416,23,2023-08-13 09:58:55,54,8271.99
1313,400,72,2022-04-14 13:20:44,53,5296.71
1314,128,839,2022-07-18 01:11:29,5,8682.1
1315,439,731,2021-01-28 22:34:36,98,7930.49
1316,140,522,2021-09-01 00:44:29,28,1411.27
1317,41,604,2021-07-12 17:02:40,29,2056.73
1318,481,272,2021-01-28 15:53:51,19,3836.82
1319,8,844,2022-02-17 13:39:43,68,3232.94
1320,115,157,2023-06-05 11:02:26,42,3347.07
1321,218,230,2023-05-09 20:27:06,60,1031.29
1322,94,208,2022-05-14 04:48:46,3,4708.56
1323,178,243,2021-07-12 12:12:31,89,8538.92
1324,107,293,2023-05-29 02:06:57,29,8212.09
1325,419,799,2023-04-18 01:46:17,70,6896.09
1326,151,65,2022-01-08 22:25:03,35,2556.27
1327,211,85,2021-06-05 12:34:38,1,1429.41
1328,387,886,2022-12-27 08:56:57,97,2429.25
1329,487,907,2023-09-13 11:39:15,76,8897.9
1330,213,227,2023-01-01 14:46:00,42,9368.62
1331,37,474,2023-02-04 06:10:57,85,607.93
1332,297,,2021-12-30 22:14:10,21,2902.97
1333,437,23,2021-01-07 09:50:20,18,7143.92
1334,223,503,2023-04-29 07:31:12,23,9457.08
1335,227,774,2022-01-16 23:52:18,17,1011.09
1336,355,133,2022-03-20 11:45:48,83,949.12
1337,296,774,2022-06-16 02:47:39,60,7215.19
1338,142,362,2021-12-16 06:20:45,1,3385.43
1339,437,893,2022-06-01 09:19:50,56,7764.89
1340,139,895,2022-09-13 03:27:59,56,3272.05
1341,400,817,2021-07-12 02:10:32,69,3230.92
1342,429,887,2021-11-08 14:39:24,6,6295.65
1343,306,435,2021-09-20 19:25:06,15,5006.5
1344,21,973,2023-03-24 05:21:36,80,3498.83
1345,18,391,2023-05-18 08:05:12,75,7530.81
1346,25,664,2023-08-16 09:59:41,82,1506.2
1347,253,341,2022-09-26 16:01:57,14,2489.42
1348,230,897,2023-06-28 11:51:37,22,7104.45
1349,431,792,2021-04-11 10:58:03,58,3581.64
1350,96,475,2022-09-27 20:48:39,91,1434.81
1351,412,139,2022-12-07 11:25:30,73,3242.66
1352,132,631,2021-02-13 09:50:46,93,9779.74
1353,424,,2021-08-06 15:01:55,17,4431.37
1354,204,622,2021-01-10 16:23:05,61,7170.08
1355,284,7,2021-10-13 15:32:40,90,7114.27
1356,300,984,2023-04-07 06:10:35,31,2302.77
1357,249,782,2021-07-02 00:14:34,69,3611.29
1358,136,940,2023-11-05 18:56:22,86,7467.64
1359,278,200,2023-02-17 02:42:29,48,3727.23
1360,53,842,2023-10-15 21:24:50,82,1912.95
1361,50,954,2022-12-09 05:29:59,61,475.5
1362,193,445,2023-06-04 14:59:20,88,7762.68
1363,210,222,2022-05-09 10:50:13,53,9025.88
1364,215,780,2022-11-22 15:49:15,76,436.91
1365,156,983,2022-02-03 23:44:53,58,1881.61
1366,137,,2021-02-03 17:53:03,100,3297.21
1367,72,75,2021-12-16 21:04:32,95,3841.87
1368,114,284,2023-06-13 16:20:01,53,6520.89
1369,102,535,2022-10-04 00:09:58,48,9627.63
1370,324,811,2022-06-01 05:05:22,97,9858.68
1371,383,867,2022-03-28 03:55:33,37,8412.2
1372,435,800,2023-06-10 22:15:55,92,9937.72
1373,365,118,2022-01-24 09:10:45,29,4676.03
1374,210,618,2023-05-11 18:30:22,41,9996.83
1375,194,308,2022-12-28 20:13:46,41,8629.77
1376,481,927,2023-03-18 15:58:40,52,8409.03
1377,129,478,2022-01-12 11:38:07,39,4770.35
1378,226,694,2022-11-09 10:45:44,2,8499.86
1379,305,,2022-11-08 12:26:26,60,5719.64
1380,329,723,2023-11-07 16:39:36,89,3275.76
1381,266,199,2022-02-14 09:48:11,47,7387.78
1382,252,389,2023-12-22 07:17:02,2,5779.81
1383,142,255,2022-08-17 22:51:24,31,3149.45
1384,44,104,2023-10-11 08:28:05,63,4730.46
1385,260,830,2023-08-16 12:01:16,82,1884.37
1386,284,417,2022-05-31 13:57:56,28,4853.15
1387,448,54,2021-10-26 23:32:12,11,5001.15
1388,150,65,2021-06-08 11:57:22,63,8858.6
1389,242,835,2021-12-27 00:32:00,47,7166.6
1390,448,,2022-12-26 08:26:03,24,3554.19
1391,85,343,2021-08-23 09:35:21,16,9690.13
1392,347,315,2021-03-07 20:01:20,13,6849.03
1393,105,697,2021-12-17 11:19:09,3,7300.84
1394,137,169,2022-01-09 21:28:23,70,7902.67
1395,140,854,2022-10-17 00:36:03,19,364.32
1396,57,131,2023-05-20 02:08:24,76,9970.53
1397,54,635,2021-11-28 01:57:22,38,1973.34
1398,455,29,2022-10-08 05:33:32,8,1014.67
1399,260,247,2021-04-11 08:17:58,17,169.24
1400,113,643,2021-01-18 03:56:16,83,5878.19
1401,354,713,2022-10-07 08:24:02,74,6678.05
1402,485,661,2022-09-21 05:44:42,83,7289.02
1403,237,,2023-01-09 21:54:19,81,3100.82
1404,156,,2021-09-14 19:07:23,46,5447.12
1405,256,940,2023-07-04 14:55:39,52,5355.3
1406,67,92,2023-06-06 04:49:30,72,4204.94
1407,489,300,2022-10-31 00:29:56,75,4989.82
1408,371,943,2023-09-07 17:13:50,95,5714.36
1409,470,36,2021-08-12 17:42:07,96,3266.33
1410,218,234,2023-08-08 09:11:12,2,4432.44
1411,57,177,2021-10-18 10:03:31,45,2354.01
1412,164,446,2021-10-02 04:42:24,65,2579.61
1413,371,990,2021-05-08 23:31:34,25,6374.02
1414,331,882,2021-06-17 18:38:43,68,9795.42
1415,174,650,2021-03-18 23:59:13,33,6831.44
1416,192,587,2023-02-25 19:48:27,93,1298.14
1417,77,427,2022-02-21 08:36:26,10,2890.51
1418,71,870,2023-05-11 12:36:16,61,5733.19
1419,441,703,2021-10-23 22:25:05,57,8290.16
1420,147,805,2021-04-01 17:06:49,89,1381.44
1421,131,,2022-03-31 08:33:42,73,798.7
1422,493,658,2021-03-13 08:21:07,10,3813.75
1423,371,120,2023-07-11 13:55:40,48,5567.3
1424,85,484,2023-12-24 03:07:41,56,6862.89
1425,466,610,2022-03-01 00:55:40,47,2832.92
1426,275,943,2023-11-23 22:18:05,28,2432.72
1427,26,934,2023-09-07 10:30:21,75,277.27
1428,29,861,2021-01-31 04:28:53,50,4461.35
1429,154,77,2022-03-30 17:43:44,26,3423.75
1430,86,677,2023-11-13 03:04:17,61,2693.78
1431,267,386,2021-10-10 22:17:27,66,3327.54
1432,324,659,2023-12-30 23:57:46,53,8411.63
1433,115,482,2022-04-29 08:19:15,29,2876.26
1434,480,758,2023-08-31 23:03:59,55,7160.1
1435,153,619,2022-11-07 09:20:09,2,5209.61
1436,298,49,2023-05-26 09:10:27,94,6818.61
1437,200,970,2022-02-12 19:01:26,32,1114.21
1438,314,942,2021-01-10 02:32:30,19,7243.74
1439,124,863,2022-03-25 02:24:46,64,774.89
1440,254,110,2021-12-25 23:06:19,52,8310.13
1441,107,991,2022-12-18 16:15:13,43,2559.81
1442,275,173,2021-09-13 01:08:34,20,9720.04
1443,80,484,2023-09-24 03:03:52,25,4019.85
1444,254,712,2022-12-18 02:25:42,69,6454.27
1445,429,420,2023-10-15 03:37:41,10,5572.8
1446,83,791,2021-03-02 10:38:53,75,8002.04
1447,103,775,2022-08-17 14:10:16,96,1467.4
1448,493,268,2023-05-06 04:32:06,33,5457.08
1449,401,223,2023-10-29 06:26:41,52,8114.18
1450,462,718,2023-01-28 22:16:42,35,5684.05
1451,481,424,2021-06-22 04:02:35,8,4477.12
1452,94,318,2022-03-11 03:45:52,90,116.52
1453,383,174,2022-05-31 05:33:42,18,3226.7
1454,51,87,2021-02-23 05:46:32,69,5211.97
1455,5,101,2022-12-31 11:34:46,26,6962.77
1456,121,466,2022-04-13 14:05:45,99,8748.49
1457,339,805,2023-05-18 13:20:12,15,1268.2
1458,494,648,2023-07-28 15:34:06,40,9735.66
1459,39,17,2023-09-28 09:34:30,81,1749.38
1460,381,296,2021-02-13 23:51:43,5,8984.06
1461,70,719,2021-10-14 09:46:23,99,1964.12
1462,317,167,2021-06-21 13:17:40,46,7075.9
1463,263,836,2021-11-16 05:13:19,52,3993.29
1464,21,889,2022-12-15 23:34:34,99,4134.13
1465,98,959,2021-10-26 16:20:56,42,5765.19
1466,476,866,2021-07-19 02:19:33,85,9408.62
1467,132,853,2022-04-26 23:49:24,99,1999.76
1468,241,653,2023-03-07 22:32:45,58,7268.87
1469,7,828,2023-08-07 01:03:10,66,7544.16
1470,194,860,2022-09-25 23:51:19,62,8719.22
1471,382,975,2021-03-24 16:32:50,95,9040.28
1472,377,129,2021-09-28 06:58:47,18,5672.94
1473,36,395,2022-03-03 11:23:08,17,8176.92
1474,144,155,2023-02-10 00:48:40,30,9940.71
1475,202,239,2021-03-08 21:54:22,72,1492.78
1476,76,715,2023-01-29 22:26:19,45,388.06
1477,291,115,2022-10-18 19:01:41,81,9949.03
1478,143,397,2023-04-04 14:19:17,59,6196.61
1479,357,153,2022-04-11 05:47:01,71,8140.11
1480,499,198,2021-02-12 08:21:16,82,107.85
1481,413,167,2023-06-30 10:57:23,26,6320.35
1482,143,498,2022-02-03 16:44:03,98,217.86
1483,489,382,2022-01-21 01:28:23,83,4225.08
1484,75,929,2022-07-21 23:37:36,29,228.44
1485,418,582,2023-06-18 20:52:58,77,7422.58
1486,186,639,2023-03-02 19:28:17,55,746.15
1487,422,107,2023-03-08 07:13:05,68,1596.6
1488,287,16,2023-05-14 00:42:49,62,7110.88
1489,302,779,2023-11-23 05:21:25,18,2718.6
1490,222,719,2021-10-04 09:03:01,99,7143.04
1491,72,829,2023-03-22 18:59:23,72,7695.08
1492,334,394,2022-08-27 15:43:34,68,734.23
1493,182,26,2021-09-30 08:30:39,3,599.89
1494,300,876,2023-07-29 04:31:19,40,8821.74
1495,484,417,2022-11-17 15:34:56,87,8188.61
1496,167,872,2022-06-15 20:32:06,41,2012.91
1497,140,274,2022-07-21 07:13:31,78,6530.04
1498,305,260,2023-08-29 08:53:33,14,3072.71
1499,80,978,2023-05-22 18:55:37,56,2511.37
1500,215,334,2023-04-29 17:09:56,96,9931.02
1501,61,790,2023-08-30 13:55:29,87,8076.43
1502,95,730,2022-07-16 22:21:33,47,1092.38
1503,370,523,2022-07-14 03:39:11,71,9777.16
1504,235,829,2023-06-25 10:37:20,46,3550.17
1505,70,557,2022-07-21 01:41:59,32,1393.28
1506,364,574,2023-09-05 08:46:30,38,3790.7
1507,70,90,2022-05-17 13:55:17,23,5994.95
1508,324,212,2021-08-24 06:22:25,52,3494.94
1509,68,361,2023-08-29 08:59:28,69,9050.45
1510,10,754,2023-05-27 01:28:59,35,982.07
1511,62,811,2021-04-09 13:18:49,99,7972.68
1512,275,680,2023-07-26 15:51:45,69,6909.52
1513,23,68,2021-01-01 13:20:49,27,4932.96
1514,140,355,2022-09-03 15:48:02,45,7525.08
1515,45,33,2021-02-07 19:05:46,69,6906.96
1516,221,821,2022-11-15 10:31:35,12,4876.06
1517,202,254,2023-05-26 22:46:42,43,1595.72
1518,156,513,2021-12-30 00:58:28,18,4327.34
1519,72,661,2023-02-18 13:04:55,26,6608.19
1520,413,696,2022-11-09 21:23:17,20,8931.66
1521,92,851,2022-08-18 21:30:54,98,6988.42
1522,192,415,2022-03-29 08:12:45,67,5394.19
1523,84,773,2022-09-08 03:47:24,17,8766.32
1524,146,92,2022-01-13 05:54:01,96,3056.42
1525,40,620,2023-06-22 07:33:54,72,5508.2
1526,60,669,2022-05-18 07:23:09,68,7865.08
1527,498,67,2023-10-24 06:27:38,16,819.81
1528,136,523,2022-12-29 10:20:19,3,9710.33
1529,486,78,2021-02-02 13:43:50,81,9603.38
1530,344,632,2023-05-25 15:34:47,74,3540.23
1531,458,312,2022-12-21 06:29:22,62,7202.57
1532,330,37,2022-04-16 13:47:39,40,6885.55
1533,322,397,2021-05-30 04:40:38,60,6628.13
1534,123,28,2021-01-20 00:43:00,56,1049.12
1535,27,591,2022-11-16 04:02:26,10,8293.46
1536,167,950,2023-04-12 13:12:08,25,7634.89
1537,362,819,2022-09-04 13:48:17,33,7717.28
1538,428,909,2023-06-12 18:10:58,10,547.43
1539,452,963,2022-05-12 09:05:25,1,3394.21
1540,228,523,2022-02-20 05:16:28,30,4009.7
1541,246,404,2021-02-01 07:47:23,28,3774.97
1542,163,,2022-09-14 23:01:25,5,1042.12
1543,458,,2021-07-06 14:00:59,21,482.84
1544,311,100,2023-10-15 01:24:56,89,1417.45
1545,170,354,2023-03-24 12:51:08,59,6064.84
1546,435,,2022-08-31 12:16:20,11,6761.77
1547,394,979,2022-07-07 21:02:14,90,7077.28
1548,462,803,2021-01-06 09:59:02,60,2247.9
1549,310,219,2023-08-02 23:45:13,100,2283.67
1550,31,672,2022-11-19 23:41:51,33,688.56
1551,412,869,2022-05-30 18:50:31,81,308.45
1552,430,821,2021-05-05 10:06:45,77,4115.41
1553,446,771,2023-02-28 16:30:49,24,2769.07
1554,95,506,2023-05-15 22:43:54,20,687.53
1555,276,794,2021-01-13 01:25:15,19,3356.39
1556,270,854,2022-02-23 22:34:27,94,2214.1
1557,218,815,2023-05-31 14:57:13,11,973.52
1558,166,178,2021-05-03 01:54:23,12,9567.85
1559,130,36,2023-05-24 04:19:06,17,4054.66
1560,124,70,2023-01-25 09:36:55,53,5174.8
1561,122,192,2021-02-12 08:49:36,65,2249.75
1562,197,560,2023-04-20 17:37:35,48,2742.34
1563,23,140,2023-05-22 10:05:18,70,2703.31
1564,428,571,2021-12-06 21:51:59,32,9974.23
1565,136,275,2021-12-29 10:00:50,11,4821.8
1566,41,592,2022-07-16 07:28:48,4,555.49
1567,108,448,2022-11-16 17:42:24,11,5303.1
1568,20,235,2023-04-10 22:41:48,7,2874.67
1569,3,189,2021-03-24 13:56:00,57,9766.74
1570,409,403,2021-01-22 02:42:33,12,5625.46
1571,429,489,2021-03-17 21:22:10,82,9575.16
1572,275,123,2022-02-12 21:29:46,58,1631.03
1573,475,277,2022-08-12 14:08:50,92,7343.8
1574,112,832,2022-10-04 10:01:03,84,2523.14
1575,167,274,2022-09-22 04:47:32,31,909.92
1576,282,867,2023-03-24 13:32:20,79,1125.31
1577,56,760,2023-09-17 20:25:07,81,2237.06
1578,328,664,2021-11-23 17:09:29,71,2140.1
1579,454,424,2022-04-21 18:49:58,95,2315.44
1580,109,989,2021-01-31 02:41:28,73,9534.85
1581,162,71,2021-12-09 07:51:42,77,7213.67
1582,456,643,2021-08-31 20:27:29,89,958.04
1583,63,669,2022-12-22 01:30:20,7,4839.96
1584,184,957,2022-07-06 21:11:05,16,560.14
1585,196,573,2023-01-19 20:16:11,22,6791.88
1586,120,826,2023-11-03 05:40:17,71,180.96
1587,406,522,2021-11-18 03:05:55,61,8080.12
1588,20,916,2022-09-14 03:59:36,63,7042.43
1589,178,389,2022-06-08 15:15:20,33,3869.5
1590,439,380,2021-05-26 17:54:32,79,4337.42
1591,43,,2021-11-21 08:22:42,1,5781.24
1592,361,96,2021-04-08 00:29:58,93,9187.44
1593,64,100,2023-08-21 11:51:55,53,4744.49
1594,287,148,2021-03-30 07:06:32,16,6040.23
